channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48146.015184642696,-52536.456589276386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46522.58563310929,-49373.08125175015,-187500.02235174447,1479044068.379975,stop
-48791.6676749787,-52654.85377965615,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46746.550112551464,-49153.20714154329,-187500.02235174447,1479044068.38012,stop
-48523.55850023729,-52457.91255926044,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46312.21101429594,-49076.71947201723,-187500.02235174447,1479044068.380266,stop
-47811.52132886903,-52289.51451653415,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46002.527594867664,-49269.860895855534,-187500.02235174447,1479044068.380428,stop
-48013.31287781154,-52486.43338518541,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46428.708306397,-49384.659455377994,-187500.02235174447,1479044068.380625,stop
-48717.392828153716,-52645.19782605146,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46758.530647579515,-49176.765880199186,-187500.02235174447,1479044068.380787,stop
-48617.94991707205,-52485.852239829575,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46387.40228264359,-49049.942082159774,-187500.02235174447,1479044068.38095,stop
-47896.27914384355,-52287.793432211096,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46003.62283034597,-49220.731761542775,-187500.02235174447,1479044068.381116,stop
-47897.70965548869,-52431.626907781,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46320.324697533215,-49383.31835071067,-187500.02235174447,1479044068.381279,stop
-48624.253109008445,-52635.74303814686,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46748.20414164116,-49214.54032832865,-187500.02235174447,1479044068.381441,stop
-48711.46961587306,-52534.75785669778,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46481.10079540024,-49054.63594849539,-187500.02235174447,1479044068.381613,stop
-48010.29539231007,-52305.473662075245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46031.22723474827,-49174.508354009195,-187500.02235174447,1479044068.381792,stop
-47815.65640159326,-52388.108061326515,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46220.41239981799,-49376.88104830755,-187500.02235174447,1479044068.381941,stop
-48522.396209525614,-52637.44177072546,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46724.51129251853,-49273.504230201754,-187500.02235174447,1479044068.38209,stop
-48785.85622142032,-52590.570162602686,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46577.21329655806,-49073.61257953794,-187500.02235174447,1479044068.382239,stop
-48151.93839692335,-52357.754392356204,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46089.2300116098,-49157.16340031188,-187500.02235174447,1479044068.382423,stop
-47781.41352908773,-52372.998282074725,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46157.40283219848,-49375.96462678488,-187500.02235174447,1479044068.382574,stop
-48396.086501608675,-52615.76057860382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46679.025492551984,-49311.85982368706,-187500.02235174447,1479044068.382722,stop
-48823.11657942732,-52633.59727067915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46654.57268411788,-49098.42301588333,-187500.02235174447,1479044068.382874,stop
-48296.50948006028,-52403.37430278949,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46169.51747769326,-49125.222757485244,-187500.02235174447,1479044068.383049,stop
-47771.75757548304,-52348.545473640625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46090.79463372167,-49349.25429216079,-187500.02235174447,1479044068.383199,stop
-48270.872029170045,-52593.60999984861,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46613.57958478684,-49362.30771092269,-187500.02235174447,1479044068.383348,stop
-48833.778361532495,-52666.38727979509,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46735.19542636817,-49142.47830420474,-187500.02235174447,1479044068.383496,stop
-48443.181627176,-52451.028221968205,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46268.0216155078,-49111.83406255652,-187500.02235174447,1479044068.383645,stop
-47799.25022116306,-52330.12763620945,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46053.4672204813,-49318.140663879,-187500.02235174447,1479044068.383822,stop
-48139.48847526175,-52554.53915054073,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46527.950051778564,-49392.03553104825,-187500.02235174447,1479044068.383983,stop
-48793.925201168684,-52679.39599506807,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46769.013615729054,-49173.16724934188,-187500.02235174447,1479044068.384145,stop
-48565.13274492416,-52497.47514694633,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46351.237160114906,-49093.90796350336,-187500.02235174447,1479044068.384306,stop
-47848.558169431475,-52319.108226192984,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46023.15825499991,-49273.794802879675,-187500.02235174447,1479044068.384467,stop
-48004.77451142961,-52504.784167383215,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46424.72969588396,-49399.74688288532,-187500.02235174447,1479044068.384628,stop
