channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47313.70327636043,-56110.500527679986,-187500.02235174447,1479043308.553523,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47754.92671190819,-55972.12087775718,-187500.02235174447,1479043308.553719,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47918.58618480995,-56594.23698118174,-187500.02235174447,1479043308.55391,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47505.570650764785,-56813.7087599884,-187500.02235174447,1479043308.554101,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47287.372921392074,-56225.567308135905,-187500.02235174447,1479043308.554293,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47671.30883590088,-55927.21622314647,-187500.02235174447,1479043308.554491,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47937.09342921894,-56479.37136642592,-187500.02235174447,1479043308.554683,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47576.02334928791,-56839.07798994517,-187500.02235174447,1479043308.554878,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47268.709214771894,-56336.96840250116,-187500.02235174447,1479043308.555068,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47580.20312550105,-55906.786728714316,-187500.02235174447,1479043308.555247,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47933.02541172808,-56357.1520277443,-187500.02235174447,1479043308.555421,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47654.81324849287,-56838.49684458934,-187500.02235174447,1479043308.555594,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47278.2087061654,-56457.13138069289,-187500.02235174447,1479043308.555775,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47492.58428723625,-55912.44172006151,-187500.02235174447,1479043308.555953,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47917.53565282055,-56237.81606409742,-187500.02235174447,1479043308.556147,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47744.98018562558,-56812.390007065536,-187500.02235174447,1479043308.556321,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47320.07352353019,-56582.12233568697,-187500.02235174447,1479043308.556495,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47418.80117878928,-55964.20836022,-187500.02235174447,1479043308.556704,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47881.90697215879,-56136.652068692696,-187500.02235174447,1479043308.556911,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47824.06065750845,-56762.970300074856,-187500.02235174447,1479043308.557092,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47373.42713754501,-56689.65657826145,-187500.02235174447,1479043308.557277,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47353.13175357959,-56042.10418964675,-187500.02235174447,1479043308.557472,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47809.62143059033,-56044.85345421475,-187500.02235174447,1479043308.557634,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47874.10621334389,-56676.334938566084,-187500.02235174447,1479043308.557793,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47442.806952334286,-56770.435782722925,-187500.02235174447,1479043308.557951,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47309.88112805857,-56141.72591468405,-187500.02235174447,1479043308.558111,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47740.91216813471,-55970.9138835566,-187500.02235174447,1479043308.55827,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47922.788312767545,-56580.557713575094,-187500.02235174447,1479043308.558428,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47519.07110441579,-56823.29765835973,-187500.02235174447,1479043308.558587,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47284.802470779716,-56251.718849148616,-187500.02235174447,1479043308.558756,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47656.80255374939,-55933.49706333841,-187500.02235174447,1479043308.558927,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47936.93696700776,-56469.71541282123,-187500.02235174447,1479043308.559094,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47597.48102396501,-56850.32091740619,-187500.02235174447,1479043308.559258,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47281.06972945568,-56372.57473141846,-187500.02235174447,1479043308.559424,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47576.246866732465,-55920.913031210075,-187500.02235174447,1479043308.559587,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47941.29555717654,-56356.12384749936,-187500.02235174447,1479043308.559763,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47683.91521977368,-56858.68046983248,-187500.02235174447,1479043308.559929,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47296.91711627449,-56502.86304984845,-187500.02235174447,1479043308.560105,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47488.33745578974,-55941.36487738668,-187500.02235174447,1479043308.56027,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47915.300478375015,-56237.74900886405,-187500.02235174447,1479043308.560417,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47767.734261481084,-56822.314181603695,-187500.02235174447,1479043308.560562,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47337.61964292761,-56621.751978606226,-187500.02235174447,1479043308.560725,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47410.66514380755,-55994.56202919031,-187500.02235174447,1479043308.56088,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47871.87103889836,-56135.89210938122,-187500.02235174447,1479043308.561025,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47836.577634403424,-56767.150076287995,-187500.02235174447,1479043308.56117,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47392.02378893182,-56721.32900015462,-187500.02235174447,1479043308.56134,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47357.95973038194,-56077.017614485936,-187500.02235174447,1479043308.561505,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47813.443578892184,-56053.6823932746,-187500.02235174447,1479043308.561651,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47892.300533330505,-56680.24649384576,-187500.02235174447,1479043308.561797,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47459.88368509814,-56795.08975685713,-187500.02235174447,1479043308.561966,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47312.36217169311,-56174.29240635543,-187500.02235174447,1479043308.562131,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47732.23969128606,-55978.37936620467,-187500.02235174447,1479043308.562276,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47926.6104610694,-56572.86871348247,-187500.02235174447,1479043308.562422,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47529.15174116514,-56839.659135301015,-187500.02235174447,1479043308.562609,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47276.01823520878,-56276.14930583827,-187500.02235174447,1479043308.562772,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47638.63058550723,-55927.73031326894,-187500.02235174447,1479043308.562933,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47943.53073162207,-56451.2752236456,-187500.02235174447,1479043308.563095,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47624.347820800285,-56862.033231500776,-187500.02235174447,1479043308.56327,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47286.2106306804,-56407.21993532419,-187500.02235174447,1479043308.563434,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47551.83876178727,-55922.991743444414,-187500.02235174447,1479043308.563596,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47931.594900082935,-56330.17347218675,-187500.02235174447,1479043308.56375,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47693.258248956,-56842.5648620802,-187500.02235174447,1479043308.563894,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47299.688732586954,-56516.72113141074,-187500.02235174447,1479043308.564039,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47468.98084509145,-55944.51647335487,-187500.02235174447,1479043308.564183,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47901.06241715699,-56211.70922657362,-187500.02235174447,1479043308.564328,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47769.74591848206,-56806.5562017627,-187500.02235174447,1479043308.564473,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47338.13373305008,-56623.62952514047,-187500.02235174447,1479043308.564617,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47403.26671639284,-55993.71266290101,-187500.02235174447,1479043308.564776,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47867.065413840464,-56110.232306746526,-187500.02235174447,1479043308.56493,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47851.843875866405,-56741.490273653304,-187500.02235174447,1479043308.565074,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47406.39596061659,-56720.50198560977,-187500.02235174447,1479043308.565218,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47344.36986975311,-56068.36748938173,-187500.02235174447,1479043308.565361,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47796.99269497308,-56016.91377364562,-187500.02235174447,1479043308.565506,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47898.179042122254,-56651.14452256495,-187500.02235174447,1479043308.56565,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47471.797164892814,-56793.88276265655,-187500.02235174447,1479043308.565794,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47303.28736344426,-56176.61698777878,-187500.02235174447,1479043308.565937,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47715.721752133584,-55953.83715079274,-187500.02235174447,1479043308.566081,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47932.55602509451,-56545.01843989116,-187500.02235174447,1479043308.566225,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47544.574444839294,-56838.29567888924,-187500.02235174447,1479043308.566368,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47280.533287588754,-56290.163849611745,-187500.02235174447,1479043308.566512,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47632.394448804196,-55922.365894599665,-187500.02235174447,1479043308.566665,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47944.87183628939,-56427.00122916714,-187500.02235174447,1479043308.566813,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47629.108742369266,-56850.67854531748,-187500.02235174447,1479043308.566958,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47290.63627608255,-56416.74177846215,-187500.02235174447,1479043308.567103,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47546.049659973345,-55921.963563199475,-187500.02235174447,1479043308.567247,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47938.14396120834,-56308.15700389827,-187500.02235174447,1479043308.567392,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47719.76741787999,-56842.520158591295,-187500.02235174447,1479043309.024272,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47310.730494347874,-56534.4460647638,-187500.02235174447,1479043309.024667,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47470.99250209243,-55953.188950203534,-187500.02235174447,1479043309.02501,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47913.66880102978,-56204.176688692176,-187500.02235174447,1479043309.025343,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47800.07723570791,-56806.645608740524,-187500.02235174447,1479043309.025686,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47354.919893136015,-56652.93266212138,-187500.02235174447,1479043309.026029,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47387.061701662744,-56011.012913109415,-187500.02235174447,1479043309.026246,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47850.301605498986,-56098.76586184095,-187500.02235174447,1479043309.026462,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47850.83804736591,-56726.671067079435,-187500.02235174447,1479043309.026696,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47412.43093161952,-56733.71186658286,-187500.02235174447,1479043309.026915,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47344.54868370875,-56093.356739682764,-187500.02235174447,1479043309.027132,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47800.63602931929,-56019.23835506897,-187500.02235174447,1479043309.027346,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47925.55992908,-56655.301947033644,-187500.02235174447,1479043309.027567,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47499.44627278403,-56820.43663506945,-187500.02235174447,1479043309.027783,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47317.592479895655,-56213.94440101915,-187500.02235174447,1479043309.027999,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47722.293165003444,-55971.115049256696,-187500.02235174447,1479043309.028213,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47952.89611254884,-56547.231262592235,-187500.02235174447,1479043309.028431,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47576.09040452128,-56857.78640005427,-187500.02235174447,1479043309.028671,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47298.6158488531,-56320.74103602661,-187500.02235174447,1479043309.028889,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47636.171893617146,-55931.194833659516,-187500.02235174447,1479043309.029104,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47962.88734232037,-56421.54740352004,-187500.02235174447,1479043309.029333,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47665.162106175674,-56870.03515601578,-187500.02235174447,1479043309.029559,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47308.9647065359,-56449.88941548937,-187500.02235174447,1479043309.029752,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47548.441296630066,-55938.68266805204,-187500.02235174447,1479043309.029942,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47944.20128395573,-56302.881992206814,-187500.02235174447,1479043309.030137,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47737.805275655424,-56848.26455691631,-187500.02235174447,1479043309.030331,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47325.169721266,-56558.49654179771,-187500.02235174447,1479043309.030523,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47464.19757177801,-55964.23071196446,-187500.02235174447,1479043309.030715,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47913.66880102978,-56187.45758383961,-187500.02235174447,1479043309.03091,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47817.10926498286,-56801.57176274917,-187500.02235174447,1479043309.031104,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47366.6322072306,-56667.394240783964,-187500.02235174447,1479043309.031296,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47383.10544289416,-56018.59015447977,-187500.02235174447,1479043309.031489,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47846.457105452675,-56077.30818716386,-187500.02235174447,1479043309.031684,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47862.28214052703,-56712.65652330596,-187500.02235174447,1479043309.031877,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47423.67385908054,-56748.12874175653,-187500.02235174447,1479043309.032069,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47338.96074759492,-56111.84163234731,-187500.02235174447,1479043309.032275,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47786.956761712645,-56009.15771831963,-187500.02235174447,1479043309.03253,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47923.52592033457,-56631.43028395537,-187500.02235174447,1479043309.032744,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47500.83208094026,-56813.23937335484,-187500.02235174447,1479043309.032943,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47307.735360590865,-56220.94049703366,-187500.02235174447,1479043309.033141,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47700.410807181695,-55951.91490076958,-187500.02235174447,1479043309.033359,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47949.34218518045,-56514.82123313204,-187500.02235174447,1479043309.033553,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47583.175907513614,-56850.49973136184,-187500.02235174447,1479043309.033745,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47286.23298242486,-56331.31341115396,-187500.02235174447,1479043309.03394,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47605.8852798802,-55915.21333637397,-187500.02235174447,1479043309.034136,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47950.43742065876,-56386.2092955362,-187500.02235174447,1479043309.034327,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47666.45850735409,-56850.54443485075,-187500.02235174447,1479043309.034516,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47297.1629854635,-56451.94577597926,-187500.02235174447,1479043309.034712,0
-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-47519.83106372727,-55926.32215336826,-187500.02235174447,1479043309.034904,0
