channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-42050.09097458017,-37111.92007206918,-187500.02235174447,-32683.905385006117,-187500.02235174447,-58648.56346232456,-43737.55827397803,-187500.02235174447,1478948341.574902,0
-42201.32287756477,-35890.12901665318,-187500.02235174447,-31854.789776180958,-187500.02235174447,-59601.17245926529,-43751.3269485625,-187500.02235174447,1478948341.584692,0
-41617.875292047895,-36573.488899885284,-187500.02235174447,-31371.433302334943,-187500.02235174447,-58747.134655372465,-44022.52066403874,-187500.02235174447,1478948341.584949,0
-41374.64360888524,-37877.57907838572,-187500.02235174447,-32150.74922451368,-187500.02235174447,-57632.07317973056,-44056.42826037744,-187500.02235174447,1478948341.591523,0
-41955.92307518996,-37338.85733352391,-187500.02235174447,-32759.588391731788,-187500.02235174447,-58412.059654242956,-43769.4318615713,-187500.02235174447,1478948341.591781,0
-42246.0710699643,-35996.21039583807,-187500.02235174447,-32067.0195897841,-187500.02235174447,-59537.11235965638,-43733.0208698536,-187500.02235174447,1478948341.598176,0
-41738.64176733992,-36313.42635314779,-187500.02235174447,-31385.291383897234,-187500.02235174447,-58978.09523082915,-43993.262230546745,-187500.02235174447,1478948341.598724,0
-41345.96632074909,-37773.151728290526,-187500.02235174447,-31978.551385229992,-187500.02235174447,-57653.396743940924,-44124.15404607702,-187500.02235174447,1478948341.604193,0
-41849.7299372828,-37585.91116498842,-187500.02235174447,-32749.686568938087,-187500.02235174447,-58122.425749591086,-43840.97979557273,-187500.02235174447,1478948341.604564,0
-42260.53264862688,-36185.52967137452,-187500.02235174447,-32264.318438091093,-187500.02235174447,-59394.32941607588,-43697.07926476947,-187500.02235174447,1478948341.612974,0
-41858.40241413146,-36097.083818564875,-187500.02235174447,-31444.3223410037,-187500.02235174447,-59186.05586124133,-43917.132188931966,-187500.02235174447,1478948341.620294,0
-41355.28699818695,-37573.77416774919,-187500.02235174447,-31856.957895393123,-187500.02235174447,-57819.02317035475,-44092.0569410392,-187500.02235174447,1478948341.620834,0
-41740.2510929407,-37739.28883544074,-187500.02235174447,-32740.70116766705,-187500.02235174447,-57953.35715453114,-43864.2032580618,-187500.02235174447,1478948341.626954,0
-42241.757183284426,-36383.05203712607,-187500.02235174447,-32453.213030482893,-187500.02235174447,-59245.15387358116,-43693.45828216771,-187500.02235174447,1478948341.627405,0
-41970.31759861918,-35938.00645327645,-187500.02235174447,-31501.363992853643,-187500.02235174447,-59322.58031637434,-43903.60938353651,-187500.02235174447,1478948341.635031,0
-41405.37725751129,-37348.4685836397,-187500.02235174447,-31691.443227701573,-187500.02235174447,-57979.70986124395,-44099.56712717618,-187500.02235174447,1478948341.635492,0
-41639.556484169545,-37861.82109854473,-187500.02235174447,-32640.118317618173,-187500.02235174447,-57767.65886159645,-43914.15940691941,-187500.02235174447,1478948341.64299,0
-42209.816540457796,-36629.18944706791,-187500.02235174447,-32600.868654354654,-187500.02235174447,-59030.71123727694,-43697.8615758254,-187500.02235174447,1478948341.643372,0
-42076.10840512615,-35856.24377205894,-187500.02235174447,-31628.59012229325,-187500.02235174447,-59428.30406764794,-43853.854400378994,-187500.02235174447,1478948341.65002,0
-41477.17106070174,-37093.63634510474,-187500.02235174447,-31579.59509844722,-187500.02235174447,-58202.0873668298,-44092.07929278366,-187500.02235174447,1478948341.650398,0
-41555.46922152868,-37954.983169434454,-187500.02235174447,-32520.268263848815,-187500.02235174447,-57641.438560657334,-44000.54889923918,-187500.02235174447,1478948341.658931,0
-42155.971188064956,-36912.52015978339,-187500.02235174447,-32718.729402867488,-187500.02235174447,-58790.09470821556,-43746.834247926985,-187500.02235174447,1478948341.659307,0
-42166.811784125784,-35856.89197264814,-187500.02235174447,-31786.549900358907,-187500.02235174447,-59481.54592294049,-43809.91087077986,-187500.02235174447,1478948341.665614,0
-41566.68979724524,-36816.18414118101,-187500.02235174447,-31471.45735877244,-187500.02235174447,-58426.67769511673,-44076.61188562059,-187500.02235174447,1478948341.665992,0
-41482.893107282296,-37947.76355597538,-187500.02235174447,-32352.384311245005,-187500.02235174447,-57578.58545524901,-44027.77332398574,-187500.02235174447,1478948341.672531,0
-42074.722596969914,-37155.014235379014,-187500.02235174447,-32771.47951978201,-187500.02235174447,-58541.07392323899,-43753.89739917486,-187500.02235174447,1478948341.679584,0
-42227.697936022036,-35896.63337428968,-187500.02235174447,-31946.70014938118,-187500.02235174447,-59483.22230377464,-43740.15107633485,-187500.02235174447,1478948341.679974,0
-41671.67594095182,-36515.4190677904,-187500.02235174447,-31422.88701807106,-187500.02235174447,-58705.00161707421,-44008.72963770982,-187500.02235174447,1478948341.687029,0
-41424.085667620384,-37861.26230493335,-187500.02235174447,-32179.158291716376,-187500.02235174447,-57618.237449912725,-44048.51574284026,-187500.02235174447,1478948341.687301,0
-41969.22236314087,-37381.929145089285,-187500.02235174447,-32796.06643868285,-187500.02235174447,-58330.9675253591,-43780.85360298796,-187500.02235174447,1478948341.695053,0
-42246.093421708756,-36018.53978854892,-187500.02235174447,-32103.676450690804,-187500.02235174447,-59417.686989031674,-43736.59714896645,-187500.02235174447,1478948341.69543,0
-41776.39386372493,-36270.04161716004,-187500.02235174447,-31380.84338675063,-187500.02235174447,-58918.23725917784,-43988.166032810936,-187500.02235174447,1478948341.703237,0
-41395.7213039066,-37733.298567926715,-187500.02235174447,-31965.85559437938,-187500.02235174447,-57666.74073538074,-44099.030685309255,-187500.02235174447,1478948341.703509,0
-41865.89024852398,-37594.40482788144,-187500.02235174447,-32750.468879994023,-187500.02235174447,-58083.73487993895,-43843.19261827381,-187500.02235174447,1478948341.709862,0
-42264.3771486732,-36203.27695647204,-187500.02235174447,-32257.23293509876,-187500.02235174447,-59275.082859406815,-43743.28032055859,-187500.02235174447,1478948341.710242,0
-41898.43438845091,-36075.3132194654,-187500.02235174447,-31373.668476780473,-187500.02235174447,-59061.10960973616,-43979.94059085138,-187500.02235174447,1478948341.71788,0
-41426.58906299938,-37558.0161879082,-187500.02235174447,-31767.126234427244,-187500.02235174447,-57758.67346032542,-44120.82363615318,-187500.02235174447,1478948341.718134,0
-41783.79229113964,-37775.163385291504,-187500.02235174447,-32674.7635215239,-187500.02235174447,-57867.526455822765,-43896.076845655065,-187500.02235174447,1478948341.725674,0
-42262.54430562786,-36433.142296450416,-187500.02235174447,-32400.574672290644,-187500.02235174447,-59089.65278740559,-43741.17925657979,-187500.02235174447,1478948341.725927,0
-42013.18824448446,-35924.595406603265,-187500.02235174447,-31452.659541685527,-187500.02235174447,-59221.34926573626,-43890.60066826352,-187500.02235174447,1478948341.732871,0
-41459.02144420403,-37297.23838534813,-187500.02235174447,-31613.10036338572,-187500.02235174447,-57954.072410353714,-44083.45151942391,-187500.02235174447,1478948341.739265,0
-41675.96747588724,-37875.276848706824,-187500.02235174447,-32567.29633418278,-187500.02235174447,-57719.04381740616,-43921.49077910075,-187500.02235174447,1478948341.739532,0
-42215.538587038354,-36659.11843289357,-187500.02235174447,-32546.419804861525,-187500.02235174447,-58916.35971264359,-43707.62928815238,-187500.02235174447,1478948341.747827,0
-42097.36491410314,-35838.72000440598,-187500.02235174447,-31555.186993502022,-187500.02235174447,-59313.661970336674,-43856.313092269076,-187500.02235174447,1478948341.748218,0
-41526.166084547775,-37030.9397019076,-187500.02235174447,-31459.052140599746,-187500.02235174447,-58147.660869081126,-44086.044321780726,-187500.02235174447,1478948341.755306,0
-41589.17565216728,-37931.782058689845,-187500.02235174447,-32397.154855388984,-187500.02235174447,-57583.771059962644,-43981.03582632969,-187500.02235174447,1478948341.755691,0
-42161.02268231186,-36922.712555255006,-187500.02235174447,-32617.498352229402,-187500.02235174447,-58666.310747422074,-43738.429992011785,-187500.02235174447,1478948341.762546,0
-42175.97599935246,-35844.01736784189,-187500.02235174447,-31653.15468944963,-187500.02235174447,-59303.469574865056,-43844.37726072994,-187500.02235174447,1478948341.762936,0
-41617.36120192542,-36766.317399301224,-187500.02235174447,-31300.91354857845,-187500.02235174447,-58308.05698729241,-44079.025874021754,-187500.02235174447,1478948341.770215,0
-41529.40708749379,-37925.344756286715,-187500.02235174447,-32194.75980934618,-187500.02235174447,-57494.02880597459,-44004.236937074296,-187500.02235174447,1478948341.770601,0
-42086.16669013103,-37171.710988487124,-187500.02235174447,-32644.07457638676,-187500.02235174447,-58396.256970913055,-43765.45325105825,-187500.02235174447,1478948341.777912,0
-42238.605587316226,-35904.99292671596,-187500.02235174447,-31809.035755280944,-187500.02235174447,-59279.66496702015,-43774.081024418,-187500.02235174447,1478948341.778167,0
-41716.11120892897,-36464.74766311022,-187500.02235174447,-31252.99140846627,-187500.02235174447,-58553.30032745604,-44008.30495456517,-187500.02235174447,1478948341.785213,0
-41471.694883310185,-37826.86297021663,-187500.02235174447,-32003.205359364198,-187500.02235174447,-57496.97923624268,-44043.933635226924,-187500.02235174447,1478948341.785468,0
-41986.92494474947,-37397.173034807805,-187500.02235174447,-32648.880201444652,-187500.02235174447,-58155.1263517292,-43796.49982410668,-187500.02235174447,1478948341.791658,0
-42258.14101197017,-36032.062593944385,-187500.02235174447,-31964.22391703414,-187500.02235174447,-59192.4708119,-43756.51255327613,-187500.02235174447,1478948341.799688,0
-41814.61534674351,-36221.31481424747,-187500.02235174447,-31211.618329479497,-187500.02235174447,-58742.06080938111,-43979.11357630653,-187500.02235174447,1478948341.800097,0
-41438.30137709396,-37689.4444453054,-187500.02235174447,-31768.824967005847,-187500.02235174447,-57518.86159406443,-44088.81593809318,-187500.02235174447,1478948341.807796,0
-41882.072911509626,-37612.710906590335,-187500.02235174447,-32575.67823835352,-187500.02235174447,-57884.22320893088,-43839.28106299413,-187500.02235174447,1478948341.808193,0
-42269.33923594227,-36221.60538692539,-187500.02235174447,-32116.9310351528,-187500.02235174447,-59040.54600483728,-43737.31240478902,-187500.02235174447,1478948341.814975,0
-41930.95617663338,-36026.22878864155,-187500.02235174447,-31231.66784425591,-187500.02235174447,-58884.5978837726,-43943.88722704497,-187500.02235174447,1478948341.815355,0
-41453.6346737903,-37488.50226265219,-187500.02235174447,-31590.949784630513,-187500.02235174447,-57620.964362736275,-44101.86935685508,-187500.02235174447,1478948341.822286,0
-41780.618343426984,-37776.28097251427,-187500.02235174447,-32505.62787123059,-187500.02235174447,-57672.79805812813,-43901.2624503687,-187500.02235174447,1478948341.822668,0
-42252.75424155644,-36453.03534901564,-187500.02235174447,-32274.734351007268,-187500.02235174447,-58857.66403170396,-43740.396945523855,-187500.02235174447,1478948341.83035,0
-42032.1201720381,-35899.00265920194,-187500.02235174447,-31297.80665609916,-187500.02235174447,-58987.01357686682,-43918.65210755493,-187500.02235174447,1478948341.830726,0
-41509.804607606486,-37253.160745282265,-187500.02235174447,-31414.88509355606,-187500.02235174447,-57752.77259978922,-44115.10158957262,-187500.02235174447,1478948341.838515,0
-41708.77983674763,-37881.13300575412,-187500.02235174447,-32376.144215600994,-187500.02235174447,-57478.270826133594,-43942.27790144419,-187500.02235174447,1478948341.838891,0
-42234.69403203655,-36695.73059031136,-187500.02235174447,-32392.237471608816,-187500.02235174447,-58618.88034568791,-43748.68944271677,-187500.02235174447,1478948341.847493,0
-42130.53490287482,-35829.77930662386,-187500.02235174447,-31396.176683446967,-187500.02235174447,-59021.41291158354,-43886.39854030592,-187500.02235174447,1478948341.847841,0
-41587.87925098887,-36980.871794327715,-187500.02235174447,-31271.34219066408,-187500.02235174447,-57917.594363402655,-44096.01319980779,-187500.02235174447,1478948341.852608,0
-41633.94619631126,-37922.70725044099,-187500.02235174447,-32221.04546082562,-187500.02235174447,-57345.88144372481,-43993.17282356892,-187500.02235174447,1478948341.852849,0
-42187.06246460229,-36956.15076496014,-187500.02235174447,-32486.47242623239,-187500.02235174447,-58382.51064807304,-43768.94012319328,-187500.02235174447,1478948341.861485,0
-42212.677563748075,-35833.176771781065,-187500.02235174447,-31549.62140913265,-187500.02235174447,-59045.66455431755,-43841.2480165062,-187500.02235174447,1478948341.867885,0
-41663.33874026999,-36683.43713086094,-187500.02235174447,-31162.958581800292,-187500.02235174447,-58104.05261564883,-44080.7022548559,-187500.02235174447,1478948341.868239,0
-41561.97357916518,-37898.20973851797,-187500.02235174447,-32029.647473054825,-187500.02235174447,-57244.292765175436,-44056.20474293289,-187500.02235174447,1478948341.874777,0
-42110.48538809841,-37207.719648804625,-187500.02235174447,-32521.877589449596,-187500.02235174447,-58096.5647812563,-43796.20925142876,-187500.02235174447,1478948341.87516,0
-42271.529706898895,-35916.995813488466,-187500.02235174447,-31705.770695897427,-187500.02235174447,-58979.7716116633,-43811.11786498045,-187500.02235174447,1478948341.882875,0
-41774.896296846426,-36416.82552299804,-187500.02235174447,-31106.900406706383,-187500.02235174447,-58295.31649295289,-44042.10079218159,-187500.02235174447,1478948341.883359,0
-41520.04170656702,-37807.7745804518,-187500.02235174447,-31828.48177295706,-187500.02235174447,-57218.074168929365,-44091.140519516535,-187500.02235174447,1478948341.890785,0
-42019.69260212095,-37434.589855025995,-187500.02235174447,-32519.91063593753,-187500.02235174447,-57829.30497280419,-43827.16641749936,-187500.02235174447,1478948341.891164,0
-42295.20020427707,-36055.35311166682,-187500.02235174447,-31880.44957881565,-187500.02235174447,-58865.17421784094,-43786.598001312974,-187500.02235174447,1478948341.89777,0
-41877.64726610747,-36175.96312474765,-187500.02235174447,-31114.164723654358,-187500.02235174447,-58465.65913744678,-43995.497404992275,-187500.02235174447,1478948341.898151,0
-41499.18752899022,-37644.36097673905,-187500.02235174447,-31665.31403843332,-187500.02235174447,-57261.92829155068,-44105.311525501194,-187500.02235174447,1478948341.905457,0
-41918.50625497178,-37624.22205498482,-187500.02235174447,-32515.350880068647,-187500.02235174447,-57583.279321584625,-43868.271275552666,-187500.02235174447,1478948341.905836,0
-42301.99513459148,-36237.18455281074,-187500.02235174447,-32094.556938953036,-187500.02235174447,-58713.69644566732,-43761.67580624531,-187500.02235174447,1478948341.913151,0
-41973.80447075421,-35972.65165718218,-187500.02235174447,-31182.181082031857,-187500.02235174447,-58579.340109746474,-43975.3808349825,-187500.02235174447,1478948341.913401,0
-41512.48681694112,-37432.10881139145,-187500.02235174447,-31515.177370927024,-187500.02235174447,-57325.11667312583,-44131.328956047175,-187500.02235174447,1478948341.920544,0
-41821.879663691485,-37762.802870607724,-187500.02235174447,-32474.022504570785,-187500.02235174447,-57339.60060353287,-43900.18956663484,-187500.02235174447,1478948341.927411,0
-42279.66574188063,-36445.23459020074,-187500.02235174447,-32292.39222912696,-187500.02235174447,-58496.95157968421,-43749.29293981707,-187500.02235174447,1478948341.927805,0
-42075.370797559124,-35840.23992302894,-187500.02235174447,-31310.56950218314,-187500.02235174447,-58659.58287234102,-43933.31485191761,-187500.02235174447,1478948341.934931,0
-41552.384680793846,-37172.8732791988,-187500.02235174447,-31393.673288067974,-187500.02235174447,-57446.46429377369,-44129.987851379854,-187500.02235174447,1478948341.935321,0
-41721.36386887597,-37867.72195908093,-187500.02235174447,-32363.40372126147,-187500.02235174447,-57108.84119377628,-43979.42650072891,-187500.02235174447,1478948341.943021,0
-42253.0224624899,-36718.81994233369,-187500.02235174447,-32432.090631972627,-187500.02235174447,-58223.3438758068,-43769.275399360115,-187500.02235174447,1478948341.9434,0
-42175.707778419,-35787.579213092235,-187500.02235174447,-31466.539974992276,-187500.02235174447,-58692.68580587934,-43870.48409825374,-187500.02235174447,1478948341.950787,0
-41617.16003622532,-36880.08777857874,-187500.02235174447,-31289.111827506047,-187500.02235174447,-57599.082004914526,-44097.220194008376,-187500.02235174447,1478948341.951167,0
-41636.2260742457,-37886.25155523438,-187500.02235174447,-32231.75194641971,-187500.02235174447,-56949.67442151003,-44021.24661460479,-187500.02235174447,1478948341.959014,0
-42192.22571757147,-36971.439358167576,-187500.02235174447,-32546.799784517265,-187500.02235174447,-57937.35330550114,-43777.47848957521,-187500.02235174447,1478948341.959396,0
-42245.042889719356,-35811.04854477031,-187500.02235174447,-31647.812622524816,-187500.02235174447,-58647.37881986843,-43833.40255420239,-187500.02235174447,1478948341.965812,0
-41705.24826112369,-36598.16522576394,-187500.02235174447,-31228.94093143236,-187500.02235174447,-57745.91061424144,-44073.661455352485,-187500.02235174447,1478948341.966189,0
-41575.27286711608,-37855.96494149744,-187500.02235174447,-32082.688162647268,-187500.02235174447,-56835.50171083233,-44051.086193452626,-187500.02235174447,1478948341.973562,0
-42115.067495711744,-37214.73809656359,-187500.02235174447,-32639.693634473522,-187500.02235174447,-57653.195578240826,-43782.977018711215,-187500.02235174447,1478948341.973938,0
-42291.31100074184,-35898.600327801745,-187500.02235174447,-31853.694540702647,-187500.02235174447,-58550.59576637695,-43804.14412071039,-187500.02235174447,1478948341.980593,0
-41811.48610251977,-36328.60318763294,-187500.02235174447,-31224.98467266377,-187500.02235174447,-57909.614790632106,-44028.01919317475,-187500.02235174447,1478948341.987128,0
-41528.31185201548,-37738.59593136262,-187500.02235174447,-31912.010241986543,-187500.02235174447,-56779.08590782713,-44101.48937719934,-187500.02235174447,1478948341.987553,0
-42030.71201213742,-37444.82695398652,-187500.02235174447,-32650.69069274553,-187500.02235174447,-57335.35377208636,-43835.39185945891,-187500.02235174447,1478948341.995473,0
-42338.83080945382,-36054.52609712197,-187500.02235174447,-32070.104130518932,-187500.02235174447,-58414.69716008868,-43772.47169881722,-187500.02235174447,1478948341.995719,0
-41931.73848768932,-36098.31316450991,-187500.02235174447,-31259.60752482504,-187500.02235174447,-58047.34623996571,-44010.76364645525,-187500.02235174447,1478948342.003861,0
-41529.29532877151,-37580.68085678588,-187500.02235174447,-31754.38574008772,-187500.02235174447,-56791.02173936627,-44137.006299138826,-187500.02235174447,1478948342.004179,0
-41935.94061564691,-37641.96934008233,-187500.02235174447,-32622.08045984274,-187500.02235174447,-57029.49250095994,-43906.559813804604,-187500.02235174447,1478948342.009885,0
-42351.57130379335,-36259.826869943965,-187500.02235174447,-32268.028827670674,-187500.02235174447,-58204.769576164435,-43762.36871032342,-187500.02235174447,1478948342.010261,0
-42045.017128588814,-35916.5264268549,-187500.02235174447,-31344.968836899858,-187500.02235174447,-58148.86786328172,-43964.517887177215,-187500.02235174447,1478948342.017754,0
-41555.22335233967,-37360.404415178826,-187500.02235174447,-31618.621244266185,-187500.02235174447,-56871.48801940537,-44133.139447348054,-187500.02235174447,1478948342.018128,0
-41836.497704565256,-37772.70469340142,-187500.02235174447,-32563.20596494746,-187500.02235174447,-56778.28124502674,-43947.21763696881,-187500.02235174447,1478948342.025944,0
-42336.95326291958,-36499.14699782694,-187500.02235174447,-32444.31703618968,-187500.02235174447,-57958.4310005225,-43764.04509115757,-187500.02235174447,1478948342.02632,0
-42155.85942934268,-35809.03688776933,-187500.02235174447,-31469.333943049187,-187500.02235174447,-58209.64225645569,-43915.098180186535,-187500.02235174447,1478948342.03298,0
-41608.04052448756,-37095.71505733908,-187500.02235174447,-31483.03556240029,-187500.02235174447,-56983.26909342636,-44129.67492695748,-187500.02235174447,1478948342.033362,0
-41750.53289539014,-37857.50721186486,-187500.02235174447,-32455.872888073074,-187500.02235174447,-56572.35462336,-43978.510079206244,-187500.02235174447,1478948342.03991,0
-42296.31779149983,-36739.13767804357,-187500.02235174447,-32595.146607774095,-187500.02235174447,-57704.492831765754,-43740.08402110148,-187500.02235174447,1478948342.048204,0
-42243.701785052035,-35758.25372436687,-187500.02235174447,-31632.680491528572,-187500.02235174447,-58235.90555619068,-43845.98658633073,-187500.02235174447,1478948342.048622,0
-41682.404778290365,-36803.33188811921,-187500.02235174447,-31402.50222712782,-187500.02235174447,-57165.18994154811,-44088.95004855991,-187500.02235174447,1478948342.056453,0
-41665.417452504335,-37863.94451426798,-187500.02235174447,-32319.16961898442,-187500.02235174447,-56435.83016822698,-44018.497350036785,-187500.02235174447,1478948342.056702,0
-42232.727078524484,-36998.820245125324,-187500.02235174447,-32685.715876306997,-187500.02235174447,-57413.22724976865,-43767.66607375933,-187500.02235174447,1478948342.062491,0
-42319.60830922226,-35798.352753919695,-187500.02235174447,-31813.796676849925,-187500.02235174447,-58209.21757331104,-43795.203422928265,-187500.02235174447,1478948342.062872,0
-41775.54449743563,-36520.448210292845,-187500.02235174447,-31334.329406539135,-187500.02235174447,-57346.551996058464,-44044.71594628286,-187500.02235174447,1478948342.069933,0
-41596.81994877099,-37807.126379862595,-187500.02235174447,-32145.474212822228,-187500.02235174447,-56364.30458597,-44039.99972820279,-187500.02235174447,1478948342.070312,0
-42135.60874886617,-37233.714727606144,-187500.02235174447,-32718.75175461194,-187500.02235174447,-57127.72841784101,-43781.792376255085,-187500.02235174447,1478948342.07808,0
-42361.00373995349,-35904.76940927141,-187500.02235174447,-31972.47171073815,-187500.02235174447,-58108.96999942899,-43773.07519591751,-187500.02235174447,1478948342.07854,0
-41881.022379520226,-36255.82590768646,-187500.02235174447,-31281.780455324708,-187500.02235174447,-57510.1220619824,-44019.88315819301,-187500.02235174447,1478948342.086298,0
-41564.56638152199,-37694.74180874131,-187500.02235174447,-31921.442678146683,-187500.02235174447,-56320.025780204036,-44090.715836371885,-187500.02235174447,1478948342.086677,0
-42047.69933792345,-37459.8920297494,-187500.02235174447,-32675.478777346467,-187500.02235174447,-56808.612562252594,-43833.69312688031,-187500.02235174447,1478948342.092942,0
-42400.90160380621,-36076.69902762163,-187500.02235174447,-32136.868791206933,-187500.02235174447,-57943.79060790427,-43743.95087289225,-187500.02235174447,1478948342.093339,0
-42007.332087437164,-36030.31915787687,-187500.02235174447,-31309.831894616116,-187500.02235174447,-57672.12750579447,-43953.833753327584,-187500.02235174447,1478948342.101167,0
-41563.67231174378,-37509.95993732929,-187500.02235174447,-31738.85127769128,-187500.02235174447,-56368.23849299413,-44118.3649442631,-187500.02235174447,1478948342.101543,0
-41952.57031352166,-37641.92463659342,-187500.02235174447,-32614.68203242803,-187500.02235174447,-56531.27211705114,-43885.72798797226,-187500.02235174447,1478948342.108819,0
-42401.12512125076,-36275.51779455159,-187500.02235174447,-32306.116200222517,-187500.02235174447,-57744.502454340756,-43730.29395703006,-187500.02235174447,1478948342.115825,0
-42119.761362047364,-35859.663588960604,-187500.02235174447,-31367.365284844076,-187500.02235174447,-57772.57624537662,-43919.68028779987,-187500.02235174447,1478948342.116092,0
-41589.2650591451,-37274.350199025896,-187500.02235174447,-31562.361903472174,-187500.02235174447,-56459.143037693866,-44118.70022042993,-187500.02235174447,1478948342.122007,0
