channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-38990.22656562645,-43542.338137905375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48715.78350255293,-41236.934511296095,-187500.02235174447,1479044585.166448,0
-38982.11288238918,-43543.4780768726,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48553.77805874086,-41146.074670085276,-187500.02235174447,1479044585.166618,0
-38824.62249095708,-43464.397604989725,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48396.15355684204,-41110.758913845886,-187500.02235174447,1479044585.166792,0
-38819.414534498996,-43467.973884102576,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48545.23969235894,-41212.79462728437,-187500.02235174447,1479044585.166962,0
-38990.74065574892,-43555.03392875599,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48737.3529359523,-41266.26000002146,-187500.02235174447,1479044585.167131,0
-39013.45002811552,-43567.81912658443,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48608.606887889735,-41181.45748155803,-187500.02235174447,1479044585.167301,0
-38860.42998557448,-43487.241087823044,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48415.82309196271,-41119.74431511692,-187500.02235174447,1479044585.167476,0
-38813.24545302933,-43464.241142778534,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48513.27669778785,-41201.75286552344,-187500.02235174447,1479044585.167632,0
-38974.33447531873,-43547.61314959683,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48733.1508079947,-41276.56415421535,-187500.02235174447,1479044585.167787,0
-39037.65696736061,-43577.27391448902,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48657.42309778012,-41203.07161844631,-187500.02235174447,1479044585.167941,0
-38895.56692785823,-43507.33530608837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48440.2311969079,-41127.545073931826,-187500.02235174447,1479044585.168099,0
-38810.22796752786,-43464.48701196755,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48483.97356080694,-41187.55950779432,-187500.02235174447,1479044585.168254,0
-38938.86225686816,-43534.40326862375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48708.34037164931,-41274.619552447744,-187500.02235174447,1479044585.168409,0
-39038.34987143873,-43584.18060352571,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48690.5930865518,-41223.456409389546,-187500.02235174447,1479044585.168563,0
-38920.24325373689,-43527.451876098145,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48460.8395052957,-41134.40705947961,-187500.02235174447,1479044585.168721,0
-38803.09776104662,-43466.74453815753,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48445.75207778837,-41172.3156180758,-187500.02235174447,1479044585.168884,0
-38902.808893061745,-43517.259480626526,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48668.509563029955,-41267.22112503304,-187500.02235174447,1479044585.169026,0
-39028.26923468939,-43577.60919065585,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48704.54057509191,-41235.50399965096,-187500.02235174447,1479044585.169181,0
-38946.21598079395,-43538.918321003715,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48492.6460376556,-41142.43133573906,-187500.02235174447,1479044585.169347,0
-38808.52923494926,-43467.549200957925,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48424.98730718939,-41155.082423100765,-187500.02235174447,1479044585.169518,0
-38873.28223863629,-43503.28964034196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48633.30556551285,-41261.1861540301,-187500.02235174447,1479044585.169663,0
-39032.87369404718,-43581.31958023543,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48738.73874410853,-41262.54961044188,-187500.02235174447,1479044585.169806,0
-38976.61435325317,-43546.249693185055,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48532.63330848615,-41151.170867821085,-187500.02235174447,1479044585.170049,0
-38805.02001106978,-43448.97490131556,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48393.359588785126,-41117.48678892694,-187500.02235174447,1479044585.170242,0
-38823.951938623424,-43461.178953788156,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48567.94906472553,-41218.628432587204,-187500.02235174447,1479044585.170409,0
-38994.42869358405,-43550.943559520674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48726.37822942474,-41252.58073241481,-187500.02235174447,1479044585.170572,0
-38988.37137083666,-43548.775440308505,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48563.6128263012,-41155.48475450096,-187500.02235174447,1479044585.170737,0
-38830.791572426744,-43469.31498876989,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48399.17104234351,-41116.92799531556,-187500.02235174447,1479044585.1709,0
-38808.14925529352,-43459.994311332026,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48531.98510789694,-41210.514749349924,-187500.02235174447,1479044585.17106,0
-38980.704722488495,-43549.35658566435,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48736.61532838528,-41272.00439834647,-187500.02235174447,1479044585.17122,0
-39011.48307460345,-43565.1816207387,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48612.83136759179,-41183.33502809227,-187500.02235174447,1479044585.1714,0
-38851.60104651464,-43481.49668949803,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48403.59668774566,-41114.603413892204,-187500.02235174447,1479044585.171564,0
-38791.653667885505,-43449.3548809713,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48489.06975854275,-41188.00654268343,-187500.02235174447,1479044585.171707,0
-38942.527942958826,-43522.40038185124,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48705.92638324814,-41259.42036621814,-187500.02235174447,1479044585.171849,0
-39013.204158926506,-43554.296321188966,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48639.54170221588,-41189.884089217674,-187500.02235174447,1479044585.172017,0
-38885.9780294869,-43495.60064024933,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48429.72587701391,-41120.86190233969,-187500.02235174447,1479044585.17218,0
-38785.1046067601,-43440.66005237819,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48451.42942088001,-41165.81126043931,-187500.02235174447,1479044585.172322,0
-38909.670878609526,-43504.76485547601,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48678.56784803484,-41253.83243010431,-187500.02235174447,1479044585.172466,0
-39020.15555145211,-43561.292417203476,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48676.95852243406,-41209.73243829399,-187500.02235174447,1479044585.172623,0
-38908.396829175574,-43505.68127699867,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48448.81426677874,-41112.9046813136,-187500.02235174447,1479044585.172786,0
-38773.5040513878,-43431.31702319587,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48408.71523722592,-41132.28364375635,-187500.02235174447,1479044585.172928,0
-38874.221011903406,-43486.01174187801,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48641.39689700567,-41240.98017704251,-187500.02235174447,1479044585.173071,0
-39016.04283047233,-43561.00184452556,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48707.35689489328,-41232.01712751593,-187500.02235174447,1479044585.173239,0
-38936.06828881124,-43519.80757949443,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48494.59063942321,-41131.99307107843,-187500.02235174447,1479044585.173404,0
-38779.002580523804,-43434.44626741961,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48396.980571386885,-41123.342945974226,-187500.02235174447,1479044585.173547,0
-38841.47570627638,-43471.103128326315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48604.94120179906,-41231.6818513491,-187500.02235174447,1479044585.173689,0
-39002.363562865685,-43552.46347814363,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48720.96910726656,-41242.76831659893,-187500.02235174447,1479044585.173832,0
-38966.3996060371,-43538.87361751481,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48533.77324745336,-41146.74522241893,-187500.02235174447,1479044585.173975,0
-38805.02001106978,-43451.321834483366,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48394.29836205225,-41116.972698804464,-187500.02235174447,1479044585.174117,0
-38815.32416526367,-43455.099279296315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48556.236750630946,-41211.140598194674,-187500.02235174447,1479044585.174259,0
-38984.97390567946,-43542.00286173855,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48724.05364800139,-41249.87617133572,-187500.02235174447,1479044585.174402,0
-38980.36944632166,-43542.91928326122,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48564.95393096852,-41156.04354811234,-187500.02235174447,1479044585.174544,0
-38821.40383975552,-43464.107032311804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48393.560754485225,-41114.49165516993,-187500.02235174447,1479044585.174686,0
-38794.26882198678,-43450.15954377169,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48514.84131989972,-41202.22225215701,-187500.02235174447,1479044585.174828,0
-38960.05171061179,-43534.11269594583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48718.06338048737,-41262.86253486425,-187500.02235174447,1479044585.17497,0
-39006.11865593417,-43560.42069916972,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48619.46983569501,-41187.20187988304,-187500.02235174447,1479044585.175112,0
-38853.232723859874,-43480.759081931006,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48411.799777960754,-41116.86094008219,-187500.02235174447,1479044585.175255,0
-38779.851946813105,-43440.145962255716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48477.513906659355,-41181.39042632466,-187500.02235174447,1479044585.175398,0
-38933.31902424324,-43521.55101556194,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48706.99926698199,-41267.154069799675,-187500.02235174447,1479044585.175541,0
-39011.99716472592,-43558.78902182449,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48654.00328087846,-41201.19407191206,-187500.02235174447,1479044585.175683,0
-38876.36677937112,-43489.498614013035,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48430.01644969183,-41115.51983541487,-187500.02235174447,1479044585.175825,0
-38773.705217087896,-43439.02837503295,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48446.10970569965,-41167.733510462465,-187500.02235174447,1479044585.175967,0
-38901.37838141661,-43506.977678177085,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48681.96531319205,-41264.9412470986,-187500.02235174447,1479044585.17611,0
-39015.014650227386,-43563.594646882375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48690.72719701853,-41225.199845457064,-187500.02235174447,1479044585.176251,0
-38922.79135260479,-43525.12729467479,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48479.749081104885,-41145.44882124053,-187500.02235174447,1479044585.176393,0
-38787.406836439,-43450.42776470516,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48434.26328113834,-41159.59747548073,-187500.02235174447,1479044585.176544,0
-38868.25309613384,-43485.63176222226,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48649.39882152067,-41252.82660160382,-187500.02235174447,1479044585.176688,0
-39011.103094947706,-43555.771536323016,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48718.06338048737,-41239.795534586374,-187500.02235174447,1479044585.176831,0
-38939.91278885756,-43519.6734690277,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48505.65475292859,-41140.129106060165,-187500.02235174447,1479044585.176973,0
-38783.94231604842,-43435.63090987574,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48401.40621678904,-41130.38374547765,-187500.02235174447,1479044585.177114,0
-38832.132677094065,-43462.788279388944,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48595.37465517219,-41230.60896761525,-187500.02235174447,1479044585.177256,0
-38986.87380395816,-43535.29733840196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48712.497796118,-41233.96172928354,-187500.02235174447,1479044585.634455,0
-38946.439498238506,-43514.95725094763,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48521.770360680865,-41132.79773387882,-187500.02235174447,1479044585.634842,0
-38794.89467083153,-43441.5541221564,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48390.63267596158,-41114.62576563666,-187500.02235174447,1479044585.6352,0
-38808.41747622698,-43453.44525020662,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48558.538980309844,-41218.87430177621,-187500.02235174447,1479044585.635541,0
-38973.03807414032,-43530.93874823317,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48723.69602009011,-41250.81494460284,-187500.02235174447,1479044585.635972,0
-38993.53462380584,-43547.27787343,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48593.072425493294,-41175.15428962163,-187500.02235174447,1479044585.636335,0
-38829.87515090408,-43463.771756144975,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48407.552946514246,-41121.890082584636,-187500.02235174447,1479044585.636671,0
-38790.29021147373,-43439.74363085552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48517.07649434525,-41202.73634227948,-187500.02235174447,1479044585.637007,0
-38959.33645478922,-43526.75897202003,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48726.73585733603,-41267.779918644424,-187500.02235174447,1479044585.637334,0
-39007.392705368125,-43549.60245485335,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48625.795379375864,-41185.68196126008,-187500.02235174447,1479044585.637627,0
-38858.32892159568,-43473.494764983036,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48416.851272207656,-41115.38572494814,-187500.02235174447,1479044585.637839,0
-38777.884993301035,-43431.2499679625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48474.31760720225,-41177.30005708934,-187500.02235174447,1479044585.638055,0
-38919.84092233669,-43501.83677695236,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48695.219897654046,-41253.7877266154,-187500.02235174447,1479044585.638265,0
-39006.699801290015,-43546.80848679644,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48652.90804540015,-41194.73441776448,-187500.02235174447,1479044585.638474,0
-38885.01690447532,-43490.99618089154,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48433.749191015864,-41113.70934411399,-187500.02235174447,1479044585.638683,0
-38777.86264155658,-43433.03810751893,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48438.59951956267,-41156.80350742382,-187500.02235174447,1479044585.638895,0
-38895.74574181387,-43493.94661115964,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48671.72821423152,-41256.26877024994,-187500.02235174447,1479044585.639105,0
-39017.741563050935,-43557.20204796816,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48695.37635986524,-41224.35047916776,-187500.02235174447,1479044585.639337,0
-38918.36570720264,-43509.14579738925,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48475.36813919165,-41130.1602280331,-187500.02235174447,1479044585.639552,0
-38780.276629957756,-43434.15569474169,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48423.04270542177,-41144.733565417955,-187500.02235174447,1479044585.63977,0
-38855.53495353877,-43470.27611378147,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48632.299737012356,-41242.120116009726,-187500.02235174447,1479044585.639985,0
-39006.29746988982,-43545.690899573674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48710.41908388366,-41233.939377539085,-187500.02235174447,1479044585.6402,0
-38939.26458826835,-43514.84549222535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48501.296162759805,-41133.89296935713,-187500.02235174447,1479044585.640413,0
-38780.902478802505,-43429.39477317271,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48387.548135226745,-41118.09028602723,-187500.02235174447,1479044585.640643,0
-38818.00637459831,-43449.62310190476,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48574.5651810843,-41219.54485410987,-187500.02235174447,1479044585.640865,0
-38983.02930391184,-43528.345945876354,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48707.60276408229,-41232.41945891613,-187500.02235174447,1479044585.641089,0
-38958.80001292229,-43518.53353006048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48529.3028985623,-41136.552826947314,-187500.02235174447,1479044585.641285,0
-38810.40678148351,-43448.818439104376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48390.49856549485,-41113.485826669435,-187500.02235174447,1479044585.641478,0
-38798.49330168883,-43439.02837503295,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48531.53807300783,-41197.506034076934,-187500.02235174447,1479044585.641679,0
-38956.654245454585,-43514.733733503075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48702.707732046576,-41239.43790667509,-187500.02235174447,1479044585.641877,0
-38979.855356199194,-43530.603472066345,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48574.25225666192,-41159.88804815865,-187500.02235174447,1479044585.642079,0
-38828.60110147013,-43455.56866592987,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48388.933943382974,-41108.65784986709,-187500.02235174447,1479044585.642278,0
-38776.29801944471,-43423.560967869875,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48486.16403176356,-41181.34572283575,-187500.02235174447,1479044585.642485,0
-38923.864236338646,-43491.174994847184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48690.458976085065,-41241.44956367607,-187500.02235174447,1479044585.642683,0
-38983.074007400755,-43521.10398067284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48608.09279776726,-41169.25342908543,-187500.02235174447,1479044585.642876,0
-38853.92562793799,-43463.615293933784,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48406.01067614683,-41109.41780917857,-187500.02235174447,1479044585.643075,0
-38779.74018809083,-43432.47931390754,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48463.70052858598,-41179.28936234586,-187500.02235174447,1479044585.643265,0
-38915.50468391236,-43500.60743100732,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48687.26267662796,-41258.95097958457,-187500.02235174447,1479044585.643454,0
-39006.49863558992,-43549.44599264217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48659.4347547811,-41206.15615918114,-187500.02235174447,1479044585.643645,0
-38886.737988798384,-43490.50444251352,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48437.593691062175,-41120.191350006025,-187500.02235174447,1479044585.643839,0
-38774.666342099474,-43433.82041857486,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48432.363382859636,-41162.19027783755,-187500.02235174447,1479044585.644063,0
-38883.40757887454,-43488.716302957095,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48657.24428382448,-41256.7381568835,-187500.02235174447,1479044585.644244,0
-39008.35383037971,-43549.15541996425,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48684.513412059954,-41223.56816811182,-187500.02235174447,1479044585.644418,0
-38921.36084095965,-43510.241032867554,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48470.36134843366,-41137.42454498107,-187500.02235174447,1479044585.6446,0
-38784.72462710436,-43438.84956107731,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48409.45284479295,-41152.44491725504,-187500.02235174447,1479044585.644774,0
-38854.015034915814,-43474.388834761245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48623.359039230236,-41253.385395215206,-187500.02235174447,1479044585.644945,0
-38998.11673141918,-43542.80752453894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48712.766017051465,-41244.131773010704,-187500.02235174447,1479044585.645116,0
-38941.43270748052,-43512.18563463517,-187500.02235174447,-187500.02235174447,-187500.02235174447,-48510.25921228638,-41138.74329790394,-187500.02235174447,1479044585.64529,0
